semester	ซีเมสเตอร์	ยังไม่มีในระบบ
semi final	เซมิไฟนัล	ยังไม่มีในระบบ
semicolon	เซมิโคลอน	ยังไม่มีในระบบ
semiconductor	เซมิคอนดักเตอร์	ยังไม่มีในระบบ
seminar	เซมินาร์	ยังไม่มีในระบบ
senator	เซนาเตอร์	ยังไม่มีในระบบ
senior citizen	ซีเนียร์ซิติเซน	ยังไม่มีในระบบ
seniority	ซีนีออริตี	ยังไม่มีในระบบ
sense	เซนส์	
sensitive	เซนซิทิฟ	
sensor	เซนเซอร์	ยังไม่มีในระบบ
sentimental	เซนติเมนทัล	
septic tank	เซปติกแทงก์	ยังไม่มีในระบบ
serial killer	ซีเรียลคิลเลอร์	ยังไม่มีในระบบ
rerial number	ซีเรียลมันเบอร์	ยังไม่มีในระบบ
series	ซีรีส์	
serious	ซีเรียส	
serum	เซรุ่ม	
serve	เสิร์ฟ	
server	เซิร์ฟเวอร์	
service	เซอร์วิซ	
service center	เซอร์วิซเซนเตอร์	ยังไม่มีในระบบ
service charge	เซอร์วิซชาร์จ	ยังไม่มีในระบบ
service  mind	เซอร์วิซไมนด์	ยังไม่มีในระบบ
session	เซสชัน	ยังไม่มีในระบบ
set	เซต	
set menu	เซตเมนู	ยังไม่มีในระบบ
set up	เซตอัป	ยังไม่มีในระบบ
set zero	เซตซีโร	ยังไม่มีในระบบ
settle	เซตเทิล	ยังไม่มีในระบบ
sex	เซกซ์	เซ็กซ์
sex appeal	เซกซ์อัปพีล	ยังไม่มีในระบบ
sexy	เซกซี	
shade	เชด	
shake hand	เชกแฮนด์	
shake-up	เชกอัป	ยังไม่มีในระบบ
shampoo	แชมพู	
shape	เชป	
share	แชร์	
sharing	แชริง	ยังไม่มีในระบบ
sharp	ชาร์ป	
sharp curve	ชาร์ปเคิร์ฟ	ยังไม่มีในระบบ
sheet	ชีต	ยังไม่มีในระบบ
shipping	ชิปปิง	
shirt	เชิ้ต	
shock	ช็อก	
shop	ชอป	
shopping	ชอปปิง	
shopping bag	ชอปปิงแบก	ยังไม่มีในระบบ
short	ชอร์ต	
short list	ชอร์ตลิสต์	ยังไม่มีในระบบ
short memory	ชอร์ตเมโมรี	ยังไม่มีในระบบ
short note	ชอร์ตโน้ต	
short story	ชอร์ตสตอรี	ยังไม่มีในระบบ
short term	ชอร์ตเทอม	ยังไม่มีในระบบ
shortcut	ชอร์ตคัต	ยังไม่มีในระบบ
shorthand	ชอร์ตแฮนด์	ยังไม่มีในระบบ
shot	ช็อต	ยังไม่มีในระบบ
show	โชว์	
shower gel	ชาวเวอร์เจล	ยังไม่มีในระบบ
showmanship	โชว์แมนชิป	ยังไม่มีในระบบ
show-off	โชว์ออฟ	ยังไม่มีในระบบ
showroom	โชว์รูม	
shut in	ชัตอิน	ยังไม่มีในระบบ
shut up	ชัตอัป	ยังไม่มีในระบบ
shutout	ชัตเอาต์	ยังไม่มีในระบบ
shuttle bus	ชัตเทิลบัส	ยังไม่มีในระบบ
sideboard	ไซด์บอร์ด	
sideline	ไซด์ไลน์	ยังไม่มีในระบบ
sign	ไซน์	
signal	ซิกนัล	
signature	ซิกเนเจอร์	ซิกเนเชอร์
significant	ซิกนิฟิคันต์	ยังไม่มีในระบบ
silk	ซิลก์	
silicon	ซิลิคอน	
silo	ไซโล	
similarity	ซิมิแลริตี	
simile	ซิมิลี	
simple	ซิมเพิล	
sine	ไซน์	
single	ซิงเกิล	
single mum	ซิงเกิลมัม	ยังไม่มีในระบบ
single room	ซิงเกิลรูม	ยังไม่มีในระบบ
sink	ซิงก์	
sinus	ไซนัส	
siren	ไซเรน	
sit in	ซิตอิน	ยังไม่มีในระบบ
sit up	ซิตอัป	ยังไม่มีในระบบ
sitcom	ซิตคอม	ยังไม่มีในระบบ
site	ไซต์	ยังไม่มีในระบบ
six-pack	ซิกซ์แพ็ก	
sixth sense	ซิกซท์เซนส์	
size	ไซซ์	
skate	สเกต	
sketch	สเกตช์	
ski	สกี	
skill	สกิล	
skip	สกิป	ยังไม่มีในระบบ
skirt	สเกิร์ต	
sky walk	สกายวอล์ก	ยังไม่มีในระบบ
slack	สแล็ก	ยังไม่มีในระบบ
slang	สแลง	
sleeping bag	สลีปปิงแบก	ยังไม่มีในระบบ
slender	สเลนเดอร์	ยังไม่มีในระบบ
slice	สไลซ์	
slide	สไลด์	
slider	สไลเดอร์	
sliding door	สไลดิงดอร์	ยังไม่มีในระบบ
slim	สลิม	
sling	สลิง	ยังไม่มีในระบบ
slogan	สโลแกน	
slope	สโลป	ยังไม่มีในระบบ
slot machine	สล็อตมาชีน	
slow life	สโลว์ไลฟ์	ยังไม่มีในระบบ
slow motion	สโลว์โมชัน	
slum	สลัม	ยังไม่มีในระบบ
smart	สมาร์ต	
smart card	สมาร์ตการ์ด	
smart TV	สมาร์ตทีวี	ยังไม่มีในระบบ
smartphone	สมาร์ตโฟน	
smile	สไมล์	
smog	สม็อก	ยังไม่มีในระบบ
smoke	สโมก	
smooth	สมูท	ยังไม่มีในระบบ
snack	สแน็ก	ยังไม่มีในระบบ
snack bar	สแน็กบาร์	
snack box	สแน็ตบอกซ์	ยังไม่มีในระบบ
sniper	สไนเปอร์	ยังไม่มีในระบบ
snooker	สนุกเกอร์	
soccer	ซอกเกอร์	
social	โซเชียล	ยังไม่มีในระบบ
social life	โซเชียลไลฟ์	ยังไม่มีในระบบ
social media	โซเชียลมีเดีย	ยังไม่มีในระบบ
social network	โซเชียลเน็ตเวิร์ก	ยังไม่มีในระบบ
socialist	โซเชียลิสต์	
socket	ซ็อกเกต	ยังไม่มีในระบบ
soda	โซดา	
sodium	โซเดียม	
sofa	โซฟา	
soft	ซอฟต์	
soft drink	ซอฟต์ดริงก์	ยังไม่มีในระบบ
soft landing	ซอฟต์แลนดิง	
software	ซอฟต์แวร์	
solar	โซลา	ยังไม่มีในระบบ
solar cell	โซลาร์เซลล์	
sold out	โซลด์เอาต์	ยังไม่มีในระบบ
solo	โซโล	
sonar	โซนาร์	
sonic	ซอนิก	
sorry	ซอร์รี	ยังไม่มีในระบบ
sound	ซาวนด์	ยังไม่มีในระบบ
sound effect	ซาวนด์เอฟเฟกต์	
sound proof	ซาวนด์พรูฟ	
sounding board	ซาวน์ดิงบอร์ด	ยังไม่มีในระบบ
soundtrack	ซาวนด์แทร็ก	
soup	ซุป	
source	ซอร์ซ	
south	เซาท์	ยังไม่มีในระบบ
souvenir	ซูวิเนียร์	ยังไม่มีในระบบ
spa	สปา	
space	สเปซ	ยังไม่มีในระบบ
spaghetti	สปาเกตตี	
spam	สแปม	ยังไม่มีในระบบ
span	สแปน	
spare	สแปร์	ยังไม่มีในระบบ
spare part	สแปร์พาร์ต	ยังไม่มีในระบบ
spark	สปาร์ก	
spec	สเปก	
special	สเปเชียล	ยังไม่มีในระบบ
special dish	สเปเชียลดิช	ยังไม่มีในระบบ
special menu	สเปเชียลเมนู	ยังไม่มีในระบบ
specialist	สเปเชียลลิสต์	ยังไม่มีในระบบ
specialize	สเปเชียลไลซ์	ยังไม่มีในระบบ
specialty	สเปเซียลตี	
species	สปีชี	สปีชีส์
specification	สเปซิฟิเคชัน	ยังไม่มีในระบบ
spectroscope	สเปกโทรสโกป	
spectrum	สเปกตรัม	
speech	สปีช	
speed	สปีด	
speed limit	สปีดลิมิต	ยังไม่มีในระบบ
speedway	สปีดเวย์	
sperm	สเปิร์ม	
spillway	สปิลเวย์	ยังไม่มีในระบบ
spinal	สไปนัล	
spinoff	สปินอฟ	ยังไม่มีในระบบ
spirit	สปิริต	ยังไม่มีในระบบ
split	สปลิต	ยังไม่มีในระบบ
spoil	สปอยล์	
sponsor	สปอนเซอร์	
spore	สปอร์	
sport	สปอร์ต	
spot	สปอต	
spot check	สปอตเช็ก	ยังไม่มีในระบบ
spotlight	สปอตไลต์	
spray	สเปรย์	
spring	สปริง	
spring board	สปริงบอร์ด	
sprinkler	สปริงเคลอร์	
spur	สเปอร์	
spy	สปาย	
square	สแควร์	
squash	สควอช	ยังไม่มีในระบบ
stable	สเตเบิล	ยังไม่มีในระบบ
stadium	สเตเดียม	
staff	สตาฟ	
stainless	สเตนเลส	
stamp	สแตมป์	
stand	สแตนด์	
stand by	สแตนด์บาย	
standard	สแตนดาร์ด	
stand-in	สแตนด์อิน	ยังไม่มีในระบบ
star	สตาร์	
starch	สตาร์ช	
start	สตาร์ต	
start point	สตาร์ตพ็อยนต์	ยังไม่มีในระบบ
starter	สตาร์ตเตอร์	
start-up	สตาร์ตอัป	
statement	สเตตเมนต์	
station wagon	สเตชันแวกอน	ยังไม่มีในระบบ
status	สเตตัส	
steak	สเต๊ก	
steak house	สเต็กเฮาส์	
steal	สตีล	ยังไม่มีในระบบ
steam	สตีม	
stencil	สเตนซิล	
step	สเต็ป	
stereo	สเตรีโอ	
sterilize	สเตริไลซ์	
sterling	สเตอร์ลิง	
steroid	สเตรอยด์	
stethoscope	สเตโทสโกป	
stew	สตู	
steward	สจวร์ด	
sticker	สติกเกอร์	
stock	สต็อก	
stocking	สต็อกกิง	
stoneware	สโตนแวร์	
stool	สตูล	
stop	สต็อป	
store	สตอร์	
straight	สเตรต	
street food	สตรีตฟูด	
stress	สเตรส	ยังไม่มีในระบบ
strict	สตริกต์	ยังไม่มีในระบบ
strike	สไตรก์	ยังไม่มีในระบบ
string	สตริง	
stroke	สโตรก	ยังไม่มีในระบบ
structure	สตรักเชอร์	ยังไม่มีในระบบ
studio	สตูดีโอ	
stuff	สตัฟ	สตัฟฟ์
stuntman	สตันต์แมน	
style	สไตล์	
subject	ซับเจกต์	
subjective	ซับเจกทิฟ	ยังไม่มีในระบบ
submit	ซับมิต	ยังไม่มีในระบบ
subscribe	ซับสไกรบ์	
subsidize	ซับซิไดซ์	ยังไม่มีในระบบ
subsidy	ซับซิดี	ยังไม่มีในระบบ
subtitle	ซับไทเทิล	ยังไม่มีในระบบ
subway	ซับเวย์	
success	ซักเซส	ยังไม่มีในระบบ
sue	ซู	ยังไม่มีในระบบ
sugar	ชูการ์	ยังไม่มีในระบบ
sugar-free	ชูการ์ฟรี	ยังไม่มีในระบบ
suggest	ซักเจสต์	ยังไม่มีในระบบ
suicide	ซูไซด์	ยังไม่มีในระบบ
suite	สวีต	
sulphur	ซัลเฟอร์	
sultan	สุลต่าน	
summary	ซัมมารี	
summer	ซัมเมอร์	ยังไม่มีในระบบ
summit	ซัมมิต	
sundae	ซันเด	ยังไม่มีในระบบ
sunday market	ซันเดย์มาร์เกต	ยังไม่มีในระบบ
sunshine	ซันไชน์	
super	ซูเปอร์	
super sale	ซูเปอร์เซล	ยังไม่มีในระบบ
superb	ซูเพิร์บ	
supermarket	ซูเปอร์มาร์เกต	
supermodel	ซูเปอร์มอเดล	ยังไม่มีในระบบ
superstar	ซูเปอร์สตาร์	
supervisor	ซูเปอร์ไวเซอร์	
supper	ซัปเปอร์	ยังไม่มีในระบบ
supplement	ซัปพลิเมนต์	
supplier	ซัปพลายเออร์	
supply	ซัปพลาย	
supply chain	ซัปพลายเชน	ยังไม่มีในระบบ
support	ซัปพอร์ต	
supreme	ซูพรีม	
surcharge	เซอร์ชาร์จ	ยังไม่มีในระบบ
surd	เซิร์ด	
sure	ชัวร์	
surf	เซิร์ฟ	ยังไม่มีในระบบ
surfboard	เซิร์ฟบอร์ด	
surprise	เซอร์ไพรส์	
surreal	เซอร์เรียล	ยังไม่มีในระบบ
survey	เซอร์เวย์	
swap	สว็อป	ยังไม่มีในระบบ
sweater	สเวตเตอร์	
sweet	สวีต	
sweet dream	สวีตดรีม	ยังไม่มีในระบบ
sweetheart	สวีตฮาร์ต	ยังไม่มีในระบบ
swift	สวิฟต์	
swing	สวิง	ยังไม่มีในระบบ
switch	สวิตช์	
symbol	ซิมโบล	ยังไม่มีในระบบ
symbolic	ซิมบอลิก	ยังไม่มีในระบบ
symphony	ซิมโฟนี	
symposium	ซิมโพเซียม	
symptom	ซิมป์ตอม	
syndrome	ซินโดรม	ยังไม่มีในระบบ
synonym	ซินโนนิม	ยังไม่มีในระบบ
syntax	ซินแทกซ์	
syringe	ไซรินจ์	ไซริง
syrup	ไซรัป	ยังไม่มีในระบบ
system	ซิสเตม	
tactic	แทกติก	
tag team	แทกทีม	ยังไม่มีในระบบ
tailor	เทลเลอร์	ยังไม่มีในระบบ
take	เทก	
take action	เทกแอกชัน	ยังไม่มีในระบบ
take away	เทกอะเวย์	
take care	เทกแคร์	
take-home	เทกโฮม	
take over	เทกโอเวอร์	
take side	เทกไซด์	ยังไม่มีในระบบ
take time	เทกไทม์	ยังไม่มีในระบบ
take turn	เทกเทิร์น	ยังไม่มีในระบบ
talk	ทอล์ก	
talk show	ทอล์กโชว์	
tan	แทน	ยังไม่มีในระบบ
tank	แท็งก์	
tape	เทป	
target	ทาร์เกต	ยังไม่มีในระบบ
taste	เทสต์	
taster	เทสเตอร์	
tasty	เทสตี	
taxi	แท็กซี่	
teacher	ทีชเชอร์	
team	ทีม	
teamwork	ทีมเวิร์ก	
tease	ทีส	ยังไม่มีในระบบ
teaser	ทีเซอร์	ยังไม่มีในระบบ
technique	เทคนิค	
technology	เทคโนโลยี	
teenage	ทีนเอจ	
telecom	เทเลคอม	ยังไม่มีในระบบ
teleconference	เทเลคอนเฟอเรนซ์	ยังไม่มีในระบบ
telescope	เทเลสโกป	ยังไม่มีในระบบ
telex	เทเลกซ์	
template	เทมเพลต	
temporary card	เทมโพรารีการ์ด	ยังไม่มีในระบบ
temptation	เทมป์เทชัน	ยังไม่มีในระบบ
tent	เต็นท์	
term	เทอม	
terminal	เทอร์มินัล	ยังไม่มีในระบบ
terrace	เทอร์เรซ	
test	เทสต์	
tester	เทสเตอร์	ยังไม่มีในระบบ
text	เท็กซต์	ยังไม่มีในระบบ
textbook	เท็กซต์บุ๊ก	ยังไม่มีในระบบ
textile	เท็กซ์ไทล์	
theater	เทียเตอร์	
theme	ทีม	
theory	เทียรี	
therapy	เทราปี	ยังไม่มีในระบบ
thesis	ทีซิส	
think positive	ทิงก์พอซิทิฟ	ยังไม่มีในระบบ
think tank	ทิงก์แทงก์	ยังไม่มีในระบบ
thinner	ทินเนอร์	
thriller	ทริลเลอร์	ยังไม่มีในระบบ
through traffic	ทรูทราฟฟิก	ยังไม่มีในระบบ
thunder	ทันเดอร์	
thyroid	ไทรอยด์	
ticket booking	ทิกเกตบุกกิง	ยังไม่มีในระบบ
tie	ไท	ยังไม่มีในระบบ
time	ไทม์	
timing	ไทมิง	ยังไม่มีในระบบ
tincture	ทิงเจอร์	
tip	ทิป	
tissue	ทิชชู	
title	ไทเทิล	
toast	โทสต์	
toffee	ทอฟฟี่	
toilet	ทอยเลต	
toll way	โทลเวย์	
tomboy	ทอมบอย	
ton	ตัน	
tone	โทน	
tone down	โทนดาวน์	ยังไม่มีในระบบ
toner	โทนเนอร์	
tonic	ทอนิก	
tonsil	ทอนซิล	
top	ทอป	ยังไม่มีในระบบ
top hit	ทอปฮิต	ยังไม่มีในระบบ
top ten	ทอปเทน	ท็อปเทน
topic	ทอปปิก	ยังไม่มีในระบบ
topping	ทอปปิง	ท็อปปิง
top-secret	ทอปซีเคร็ต	ท็อปซีเคร็ต
top-up	ทอปอัป	ยังไม่มีในระบบ
total	โททัล	ยังไม่มีในระบบ
tough	ทัฟ	ยังไม่มีในระบบ
tour	ทัวร์	
tourism authority	ทัวริซึมออทอริตี	ยังไม่มีในระบบ
tourist	ทัวริสต์	
touist center	ทัวริสต์เซนเตอร์	ยังไม่มีในระบบ
tournament	ทัวร์นาเมนต์	ยังไม่มีในระบบ
tower	ทาวเวอร์	
town	ทาวน์	ยังไม่มีในระบบ
townhouse	ทาวน์เฮาส์	
track	แทร็ก	
tractor	แทร็กเตอร์	
trade	เทรด	ยังไม่มีในระบบ
trade mark	เทรดมาร์ก	
trader	เทรดเดอร์	ยังไม่มีในระบบ
trading	เทรดดิง	
tradition	ทราดิชัน	ยังไม่มีในระบบ
traditional	ทราดิชันนัล	ยังไม่มีในระบบ
architecture	อาร์คิเทกเชอร์	
traffic jam	ทราฟฟิกแจม	ยังไม่มีในระบบ
tragedy	แทรเจดี	
trailer	เทรลเลอร์	
train	เทรน	ยังไม่มีในระบบ
trainee	เทรนนี	ยังไม่มีในระบบ
trainer	เทรนเนอร์	
transcript	ทรานสกริปต์	
transfer	ทรานสเฟอร์	ยังไม่มีในระบบ
transformer	ทรานสฟอร์เมอร์	ยังไม่มีในระบบ
transit	ทรานซิต	
transition	ทรานซิชัน	ยังไม่มีในระบบ
transitional point	ทรานซิชันนัลพ็อยนต์	ยังไม่มีในระบบ
translation	ทรานสเลชัน	ยังไม่มีในระบบ
transparency	ทรานสแปเรนซี	ยังไม่มีในระบบ
transport	ทรานสปอร์ต	ยังไม่มีในระบบ
transportation	ทรานสปอร์เทชัน	ยังไม่มีในระบบ
travel	ทราเวล	แทรเวล
travel agency	ทราเวลเอเจนซี	ยังไม่มีในระบบ
traveller	ทราเวลเลอร์	ยังไม่มีในระบบ
treat	ทรีต	ยังไม่มีในระบบ
treatment	ทรีตเมนต์	
trend	เทรนด์	ยังไม่มีในระบบ
trendy	เทรนดี	ยังไม่มีในระบบ
trick	ทริก	
tricky	ทริกกี	ยังไม่มีในระบบ
trio	ทรีโอ	ยังไม่มีในระบบ
trip	ทริป	
tropical	ทรอพิคัล	ยังไม่มีในระบบ
trouble	ทรับเบิล	ยังไม่มีในระบบ
truck	ทรัก	
trump	ทรัมป์	
trunk	ทรังก์	ยังไม่มีในระบบ
trust	ทรัสต์	
trustee	ทรัสตี	
try out	ทรายเอาต์	ยังไม่มีในระบบ
T-shirt	ทีเชิ้ต	
tune	จูน	ยังไม่มีในระบบ
tunnel	ทันเนล	ยังไม่มีในระบบ
turn	เทิร์น	ยังไม่มีในระบบ
turnkey	เทิร์นคีย์	ยังไม่มีในระบบ
tutor	ติวเตอร์	ยังไม่มีในระบบ
tv	ทีวี	ยังไม่มีในระบบ
twilight	ทไวไลต์	
twin bed	ทวินเบด	ยังไม่มีในระบบ
type	ไทป์	ยังไม่มีในระบบ
typhoon	ไต้ฝุ่น	ยังไม่มีในระบบ
ugly	อักลี	ยังไม่มีในระบบ
ultrasound	อัลตราซาวนด์	
underground	อันเดอร์กราวนด์	
underwear	อันเดอร์แวร์	ยังไม่มีในระบบ
uniform	ยูนิฟอร์ม	ยังไม่มีในระบบ
unify	ยูนิฟาย	ยังไม่มีในระบบ
union	ยูเนียน	
unique	ยูนีก	
unisex	ยูนิเซกซ์	ยูนิเซ็กซ์
unit	ยูนิต	
unity	ยูนิตี	
universal	ยูนิเวอร์ซัล	
university	ยูนิเวอร์ซิตี	
unpack	อันแพ็ก	ยังไม่มีในระบบ
up to you	อัปทูยู	ยังไม่มีในระบบ
upcoming	อัปคัมมิง	ยังไม่มีในระบบ
update	อัปเดต	
upgrade	อัปเกรด	
uprising	อัปไรซิง	ยังไม่มีในระบบ
upset	อัปเซต	
urgent	เออร์เจนต์	
uric	ยูริก	
user	ยูสเซอร์	
utility	ยูทิลิตี	
u-turn	ยูเทิร์น	
vacation	วาเคชัน	ยังไม่มีในระบบ
vaccine	วัคซีน	
valentine	วาเลนไทน์	
valet parking	แวเลตพาร์กกิง	ยังไม่มีในระบบ
validate	แวลิเดต	ยังไม่มีในระบบ
value	แวลู	ยังไม่มีในระบบ
valve	วาล์ว	
van	แวน	ยังไม่มีในระบบ
vanda	แวนดา	
variety	วาไรตี	
variety show	วาไรตีโชว์	ยังไม่มีในระบบ
varnish	วาร์นิช	
VAT	แวต	ยังไม่มีในระบบ
vegetable	เวจเทเบิล	
veil	เวล	ยังไม่มีในระบบ
vending machine	เวนดิงมาชีน	ยังไม่มีในระบบ
version	เวอร์ชัน	
veto	วีโต	
victory	วิกทอรี	
video	วิดีโอ	
video conference	วิดีโอคอนเฟอเรนซ์	ยังไม่มีในระบบ
view	วิว	
villa	วิลลา	
vintage	วินเทจ	ยังไม่มีในระบบ
vinyl	ไวนิล	
viola	วีโอลา	
VIP	วีไอพี	ยังไม่มีในระบบ
viral	ไวรัล	ยังไม่มีในระบบ
virgin	เวอร์จิน	
virus	ไวรัส	
visa	วีซา	
vision	วิชัน	
visual	วิชวล	
vitamin	วิตามิน	
vocabulary	โวแคบิวลารี	
voice	วอยซ์	ยังไม่มีในระบบ
volleyball	วอลเลย์บอล	
volt	โวลต์	
volume	วอลูม	
volunteer	วอลันเทียร์	ยังไม่มีในระบบ
voodoo	วูดู	
vote	โหวต	
voucher	เวาเชอร์	
wait-and-see	เวตแอนด์ซี	ยังไม่มีในระบบ
waiting list	เวตติงลิสต์	ยังไม่มีในระบบ
waive	เวฟ	ยังไม่มีในระบบ
walk in	วอล์กอิน	
walker	วอล์กเกอร์	
walk-in closet	วอล์กอินคลอเซต	ยังไม่มีในระบบ
walking street	วอล์กกิงสตรีต	ยังไม่มีในระบบ
walkout	วอล์กเอาต์	
walkway	วอล์กเวย์	ยังไม่มีในระบบ
wallpaper	วอลเพเปอร์	วอลล์เพเปอร์
wall-to-wall	วอลทูวอล	ยังไม่มีในระบบ
war room	วอร์รูม	
wardrobe	วอร์ดโรบ	ยังไม่มีในระบบ
warm up	วอร์มอัป	
warm welcome	วอร์มเวลคัม	ยังไม่มีในระบบ
warranty	วอร์รันตี	ยังไม่มีในระบบ
wash-and-wear	วอชแอนด์แวร์	ยังไม่มีในระบบ
waste	เวสต์	ยังไม่มีในระบบ
waste time	เวสต์ไทม์	ยังไม่มีในระบบ
watch	วอตช์	
watch dog	วอตช์ดอก	ยังไม่มีในระบบ
waterproof	วอเตอร์พรูฟ	ยังไม่มีในระบบ
watt	วัตต์	
wave	เวฟ	ยังไม่มีในระบบ
wax	แวกซ์	
weak	วีก	ยังไม่มีในระบบ
web site	เว็บไซต์	
wedding studio	เวดดิงสตูดิโอ	ยังไม่มีในระบบ
week	วีก	
weekday	วีกเดย์	ยังไม่มีในระบบ
weekend	วีกเอนด์	
weight	เวต	
welcome	เวลคัม	ยังไม่มีในระบบ
welcome drink	เวลคัมดริงก์	ยังไม่มีในระบบ
welfare	เวลแฟร์	ยังไม่มีในระบบ
west	เวสต์	ยังไม่มีในระบบ
wheelchair	วีลแชร์	ยังไม่มีในระบบ
whisky	วิสกี้	
white	ไวต์	
whiteboard	ไวต์บอร์ด	
wholesale	โฮลเซล	ยังไม่มีในระบบ
wi-fi	ไวไฟ	ไวฟาย/วายฟาย
wig	วิก	ยังไม่มีในระบบ
wild card	ไวลด์การ์ด	ยังไม่มีในระบบ
win	วิน	ยังไม่มีในระบบ
wind farm	วินด์ฟาร์ม	ยังไม่มีในระบบ
window	วินโดว์	
wine	ไวน์	
wing	วิง	ยังไม่มีในระบบ
winner	วินเนอร์	
winter	วินเตอร์	
wiz	วิซ	ยังไม่มีในระบบ
wording	เวิร์ดดิง	ยังไม่มีในระบบ
work	เวิร์ก	ยังไม่มีในระบบ
work permit	เวิร์กเพอร์มิต	ยังไม่มีในระบบ
working woman	เวิร์กกิงวุแมน	ยังไม่มีในระบบ
work-out	เวิร์กเอาต์	ยังไม่มีในระบบ
workshop	เวิร์กชอป	เวิร์กช็อป
world	เวิลด์	
World Bank	เวิลด์แบงก์	ยังไม่มีในระบบ
worry	วอร์รี	
worth	เวิร์ท	ยังไม่มีในระบบ
wonderful	วันเดอร์ฟุล	
wrap-around	แรปอะราวนด์	ยังไม่มีในระบบ
wreath	หรีด	
wristband	ริสต์แบนด์	ยังไม่มีในระบบ
write	ไรต์	ยังไม่มีในระบบ
xerox	ซีรอกซ์	
x-rays	เอกซเรย์	
yacht	ยอช์ต	
yeast	ยีสต์	
yell	เยล	
yes	เยส	ยังไม่มีในระบบ
young blood	ยังบลัด	ยังไม่มีในระบบ
youtube	ยูทูบ	
yummy	ยัมมี	ยังไม่มีในระบบ
zenith	เซนิท	
zigzag	ซิกแซ็ก	
zip code	ซิปโคด	ยังไม่มีในระบบ
zippy	ซิปปี	
zombie	ซอมบี	ยังไม่มีในระบบ
zone	โซน	ยังไม่มีในระบบ
zoning	โซนนิง	ยังไม่มีในระบบ
zoom	ซูม	ยังไม่มีในระบบ
