autosome	ออโตโซม	แพทยศาสตร์	
autotopagnosia	ภาวะเสียการระลึกรู้อวัยวะตน	แพทยศาสตร์	
autotransfusion	การถ่ายเลือดกลับให้ตนเอง	แพทยศาสตร์	
transfusion, autologous	การถ่ายเลือดกลับให้ตนเอง	แพทยศาสตร์	
auxocardia	ภาวะหัวใจโต	แพทยศาสตร์	
cardiomegaly	ภาวะหัวใจโต	แพทยศาสตร์	
avascular	ไร้หลอดเลือด	แพทยศาสตร์	
avian	-สัตว์ปีก	แพทยศาสตร์	
avidity	ความโลภ	แพทยศาสตร์	
avirulence	ความหมดฤทธิ์	แพทยศาสตร์	
avirulence	ความไร้ฤทธิ์	แพทยศาสตร์	
avitaminosis	ภาวะพร่องวิตามิน	แพทยศาสตร์	
hypovitaminosis	ภาวะพร่องวิตามิน	แพทยศาสตร์	
avivement	การขริบแผล	แพทยศาสตร์	
avulsion	การดึงให้ขาด	แพทยศาสตร์	
axial	ตามแกน	แพทยศาสตร์	
axilla	รักแร้	แพทยศาสตร์	
armpit	รักแร้	แพทยศาสตร์	
space, axillary	รักแร้	แพทยศาสตร์	
axillary	-รักแร้	แพทยศาสตร์	
axis	แกน	แพทยศาสตร์	
axis	แกนหมุน	แพทยศาสตร์	
axis	เส้นแกน	แพทยศาสตร์	
axis	กระดูกคอชิ้นที่สอง	แพทยศาสตร์	
axon	แกนร่างกาย	แพทยศาสตร์	
axon	ใยประสาทนำออก	แพทยศาสตร์	
axon	ลำกระดูกสันหลัง [มีความหมายเหมือนกับ column	แพทยศาสตร์	
axon	vertebrarium และ spine 1]	แพทยศาสตร์	
axonopathy	โรคใยประสาทนำออก	แพทยศาสตร์	
axonotmesis	ภาวะเส้นประสาทรอบนอกถูกตัด	แพทยศาสตร์	
neurapraxia	ภาวะเส้นประสาทรอบนอกถูกตัด	แพทยศาสตร์	
neurotmesis	ภาวะเส้นประสาทรอบนอกถูกตัด	แพทยศาสตร์	
azoospermia	น้ำกามไร้ตัวอสุจิ	แพทยศาสตร์	
azotaemia	ภาวะเลือดคั่งสารไนโตรเจน	แพทยศาสตร์	
azotemia	ภาวะเลือดคั่งสารไนโตรเจน	แพทยศาสตร์	
azotorrhea	การเสียสารไนโตรเจนมากเกิน	แพทยศาสตร์	
azotorrhoea	การเสียสารไนโตรเจนมากเกิน	แพทยศาสตร์	
azoturia	ภาวะปัสสาวะมีสารไนโตรเจนเกิน	แพทยศาสตร์	
azygous	ไม่เป็นคู่	แพทยศาสตร์	
impar	ไม่เป็นคู่	แพทยศาสตร์	
unpaired	ไม่เป็นคู่	แพทยศาสตร์	
azymia	ภาวะไร้เอนไซม์	แพทยศาสตร์	
babesiasis	โรคบาบีเซีย	แพทยศาสตร์	
bacillaemia	ภาวะเลือดมีแบคทีเรียทรงแท่ง	แพทยศาสตร์	
bacillaemia	ภาวะเลือดมีบาซิลลัส	แพทยศาสตร์	
bacillemia	ภาวะเลือดมีแบคทีเรียทรงแท่ง	แพทยศาสตร์	
bacillemia	ภาวะเลือดมีบาซิลลัส	แพทยศาสตร์	
bacillicide	สารฆ่าแบคทีเรียทรงแท่ง	แพทยศาสตร์	
bacillicide	สารฆ่าบาซิลลัส	แพทยศาสตร์	
bacillosis	โรคติดเชื้อแบคทีเรียทรงแท่ง	แพทยศาสตร์	
bacillosis	โรคติดเชื้อบาซิลลัส	แพทยศาสตร์	
bacilluria	ภาวะปัสสาวะมีแบคทีเรียทรงแท่ง	แพทยศาสตร์	
bacilluria	ภาวะปัสสาวะมีบาซิลลัส	แพทยศาสตร์	
bacillus	แบคทีเรียทรงแท่ง	แพทยศาสตร์	
bacillus	บาซิลลัส	แพทยศาสตร์	
backbone	กระดูกสันหลัง	แพทยศาสตร์	
vertebra	กระดูกสันหลัง	แพทยศาสตร์	
backknee	เข่าแอ่น	แพทยศาสตร์	
genu recurvatum	เข่าแอ่น	แพทยศาสตร์	
bacteraemia	ภาวะเลือดมีแบคทีเรีย	แพทยศาสตร์	
bacteremia	ภาวะเลือดมีแบคทีเรีย	แพทยศาสตร์	
bacteriaemia	ภาวะเลือดมีแบคทีเรีย	แพทยศาสตร์	
bacteriemia	ภาวะเลือดมีแบคทีเรีย	แพทยศาสตร์	
bacteria, acid-fast	แบคทีเรียติดสีทนกรด	แพทยศาสตร์	
bacteria, pathogenic	แบคทีเรียก่อโรค	แพทยศาสตร์	
bactericide	สารฆ่าแบคทีเรีย	แพทยศาสตร์	
bacteriologist	นักวิทยาแบคทีเรีย	แพทยศาสตร์	
bacteriology	วิทยาแบคทีเรีย	แพทยศาสตร์	
bacteriolysis	การสลายแบคทีเรีย	แพทยศาสตร์	
bacteriophage	ไวรัสสลายแบคทีเรีย	แพทยศาสตร์	
bacteriostasis	การหยุดยั้งแบคทีเรีย	แพทยศาสตร์	
bacteriuria	ภาวะปัสสาวะมีแบคทีเรีย	แพทยศาสตร์	
balance, acid-base	ดุลกรด-เบส	แพทยศาสตร์	
balance, water	ดุลน้ำ	แพทยศาสตร์	
isohydria	ดุลน้ำ	แพทยศาสตร์	
ballism	การเหวี่ยงต้นแขนต้นขารุนแรงเหตุสมอง	แพทยศาสตร์	
ballismus	การเหวี่ยงต้นแขนต้นขารุนแรงเหตุสมอง	แพทยศาสตร์	
ballistic	-เหวี่ยงต้นแขนต้นขารุนแรงเหตุสมอง	แพทยศาสตร์	
ballistic	-ขว้างหรือยิงด้วยพลังแรง	แพทยศาสตร์	
ballottement	การกระเด้ง [มีความหมายเหมือนกับ repercussion 2]	แพทยศาสตร์	
band	แถบ	แพทยศาสตร์	
band	ปื้น	แพทยศาสตร์	
bandage	ผ้าพัน	แพทยศาสตร์	
bandage	พันผ้า	แพทยศาสตร์	
bandage	การพันผ้า	แพทยศาสตร์	
bandage, abdominal	ผ้าพันท้อง	แพทยศาสตร์	
abdominal binder	ผ้าพันท้อง	แพทยศาสตร์	
bandage, binocle	การพันผ้าปิดสองตา	แพทยศาสตร์	
bandage, circular	การพันผ้าวงรอบ	แพทยศาสตร์	
bandage, compression	การพันผ้ารัด	แพทยศาสตร์	
bandage, elastic	ผ้าพันยืด	แพทยศาสตร์	
bandage, figure-of-8	การพันผ้าแบบไขว้	แพทยศาสตร์	
bandage, figure-of-8	การพันผ้ารูปเลขแปด	แพทยศาสตร์	
bandage, plaster of Paris	ผ้าเฝือกปูน	แพทยศาสตร์	
bandage, recurrent	ผ้าพันทาบวน	แพทยศาสตร์	
bandage, spiral	การพันผ้าแบบเกลียว	แพทยศาสตร์	
bank, blood	คลังเลือด	แพทยศาสตร์	
bank, eye	คลังดวงตา	แพทยศาสตร์	
bank, tissue	คลังเนื้อเยื่อ	แพทยศาสตร์	
baraesthesia	การรับรู้แรงกดดัน	แพทยศาสตร์	
baresthesia	การรับรู้แรงกดดัน	แพทยศาสตร์	
sense, pressure	การรับรู้แรงกดดัน	แพทยศาสตร์	
baroceptor	ปลายประสาทรับแรงดัน	แพทยศาสตร์	
baroreceptor	ปลายประสาทรับแรงดัน	แพทยศาสตร์	
barrel	กระบอกสูบ	แพทยศาสตร์	
barren	เป็นหมัน	แพทยศาสตร์	
barren	ไม่อุดม	แพทยศาสตร์	
barrier, filtration	สิ่งกั้นกรอง	แพทยศาสตร์	
basin	กระดูกเชิงกราน	แพทยศาสตร์	
bone, pelvic	กระดูกเชิงกราน	แพทยศาสตร์	
os pubis	กระดูกเชิงกราน	แพทยศาสตร์	
basophil	สิ่งติดสีเบส	แพทยศาสตร์	
basophil	เม็ดเลือดขาวเบโซฟิล [มีความหมายเหมือนกับ leucocyte	แพทยศาสตร์	
basophil	เซลล์ต่อมใต้สมองติดสีเบส	แพทยศาสตร์	
basophil	-ติดสีเบส	แพทยศาสตร์	
basophil	-ชอบเบส [มีความหมายเหมือนกับ basophile	แพทยศาสตร์	
basophile	-ติดสีเบส	แพทยศาสตร์	
basophile	-ชอบเบส [มีความหมายเหมือนกับ basophil 4]	แพทยศาสตร์	
basophilic	-ติดสีเบส	แพทยศาสตร์	
basophilic	-ชอบเบส [มีความหมายเหมือนกับ basophil 4]	แพทยศาสตร์	
bathophobia	อาการกลัวความลึก	แพทยศาสตร์	
bearing-down	ลมเบ่ง	แพทยศาสตร์	
beat, apex	จุดหัวใจเต้น	แพทยศาสตร์	
bed, nail	เนื้อใต้เล็บ	แพทยศาสตร์	
bedbug	เรือด	แพทยศาสตร์	
bedsore	แผลกดทับ [มีความหมายเหมือนกับ decubitus 2]	แพทยศาสตร์	
sore, pressure	แผลกดทับ [มีความหมายเหมือนกับ decubitus 2]	แพทยศาสตร์	
ulcer, decubital	แผลกดทับ [มีความหมายเหมือนกับ decubitus 2]	แพทยศาสตร์	
ulcer, decubitus	แผลกดทับ [มีความหมายเหมือนกับ decubitus 2]	แพทยศาสตร์	
begma	อาการไอ	แพทยศาสตร์	
begma	สิ่งไอออก	แพทยศาสตร์	
belch	เรอ	แพทยศาสตร์	
belly, bound	ท้องผูก	แพทยศาสตร์	
belly, drum	ดานลม	แพทยศาสตร์	
belly, wooden	ท้องดาน	แพทยศาสตร์	
belly button	สะดือ	แพทยศาสตร์	
navel	สะดือ	แพทยศาสตร์	
omphalus	สะดือ	แพทยศาสตร์	
umbilicus	สะดือ	แพทยศาสตร์	
belly of muscle	ปลีกล้ามเนื้อ	แพทยศาสตร์	
bends	โรคเคซองชนิดปวดแขนขาและท้อง	แพทยศาสตร์	
benign	ไม่ร้าย	แพทยศาสตร์	
benignant	ไม่ร้าย	แพทยศาสตร์	
benzoin	กำยาน	แพทยศาสตร์	
beriberi	โรคเหน็บชา	แพทยศาสตร์	
beriberi, cardiac	โรคเหน็บชาจับหัวใจ	แพทยศาสตร์	
beriberi, infantile	โรคเหน็บชาทารก	แพทยศาสตร์	
bestiality	การสมสู่กับสัตว์	แพทยศาสตร์	
zooerastia	การสมสู่กับสัตว์	แพทยศาสตร์	
bhang	กัญชา	แพทยศาสตร์	
cannabis	กัญชา	แพทยศาสตร์	
marihuana	กัญชา	แพทยศาสตร์	
marijuana	กัญชา	แพทยศาสตร์	
biceps	มีสองหัว	แพทยศาสตร์	
biceps	กล้ามเนื้อสองหัว	แพทยศาสตร์	
biceps	ไบเซ็ปส์	แพทยศาสตร์	
bicornate	มีสองเขา	แพทยศาสตร์	
bicornate	มีสองกิ่ง	แพทยศาสตร์	
bicornuate	มีสองเขา	แพทยศาสตร์	
bicornuate	มีสองกิ่ง	แพทยศาสตร์	
bicuspid	-สองปุ่ม	แพทยศาสตร์	
bicuspid	ไบคัสพิด	แพทยศาสตร์	
bicuspid	-สองแผ่น	แพทยศาสตร์	
bicuspid	ฟันกรามน้อย [มีความหมายเหมือนกับ premolar 1 และ tooth	แพทยศาสตร์	
bifid	-แยกสองกิ่ง	แพทยศาสตร์	
bifid	-แยกสองแฉก	แพทยศาสตร์	
biforate	มีสองทวาร	แพทยศาสตร์	
bifurcate	-แยกสองง่าม	แพทยศาสตร์	
bifurcation	การแยกสองง่าม	แพทยศาสตร์	
bifurcation	จุดแยกสองง่าม	แพทยศาสตร์	
bifurcation	จุดแยกสองราก	แพทยศาสตร์	
bigeminal	แฝด	แพทยศาสตร์	
twin	แฝด	แพทยศาสตร์	
bilateral	-สองด้าน	แพทยศาสตร์	
bilateral	-สองฝ่าย	แพทยศาสตร์	
bile	น้ำดี [มีความหมายเหมือนกับ gall 1]	แพทยศาสตร์	
biliary	-น้ำดี	แพทยศาสตร์	
biliary	-ท่อน้ำดี	แพทยศาสตร์	
biliary	-ถุงน้ำดี	แพทยศาสตร์	
biliation	การหลั่งน้ำดี	แพทยศาสตร์	
biligenic	-ผลิตน้ำดี	แพทยศาสตร์	
biliuria	ปัสสาวะมีสารสีน้ำดี	แพทยศาสตร์	
bilobate	-สองกลีบ	แพทยศาสตร์	
bilobular	-สองกลีบ	แพทยศาสตร์	
bilocular	-สองห้อง	แพทยศาสตร์	
bilocular	-สองช่อง	แพทยศาสตร์	
biloculate	-สองห้อง	แพทยศาสตร์	
biloculate	-สองช่อง	แพทยศาสตร์	
bimanous	มีสองมือ	แพทยศาสตร์	
bimanual	-สองมือ	แพทยศาสตร์	
bimester	ระยะสองเดือน	แพทยศาสตร์	
binaural	-สองหู	แพทยศาสตร์	
binocular	กล้องสองตา	แพทยศาสตร์	
binocular	-สองตา	แพทยศาสตร์	
bioassay	การสอบปริมาณโดยชีววิธี	แพทยศาสตร์	
bioavailability	อัตราสารเข้าระบบชีวภาพ	แพทยศาสตร์	
bioavailability	ชีวสภาพพร้อมใช้	แพทยศาสตร์	
biochemistry	ชีวเคมี	แพทยศาสตร์	
biochemistry, human	มนุษยชีวเคมี [มีความหมายเหมือนกับ chemistry	แพทยศาสตร์	
biocide	สารชีวฆาต	แพทยศาสตร์	
bioclimatics	ชีวภูมิอากาศวิทยา	แพทยศาสตร์	
bioclimatics	ภูมิอากาศวิทยาชีวภาพ	แพทยศาสตร์	
bioclimatology	ชีวภูมิอากาศวิทยา	แพทยศาสตร์	
bioclimatology	ภูมิอากาศวิทยาชีวภาพ	แพทยศาสตร์	
bioeffective	-ชีวผล	แพทยศาสตร์	
bioelectricity	ไฟฟ้าชีวภาพ	แพทยศาสตร์	
bioelement	ชีวธาตุ	แพทยศาสตร์	
biologicals	ชีวสาร	แพทยศาสตร์	
agent, biological	ชีวสาร	แพทยศาสตร์	
biologist	นักชีววิทยา	แพทยศาสตร์	
biology	ชีววิทยา	แพทยศาสตร์	
biomedical instrumentation	วิชาการอุปกรณ์ชีวเวช	แพทยศาสตร์	
biometeorology	ชีวอุตุนิยมวิทยา	แพทยศาสตร์	
biometry	ชีวสถิติศาสตร์	แพทยศาสตร์	
biostatistics	ชีวสถิติศาสตร์	แพทยศาสตร์	
biomicroscope, slit-lamp	กล้องจักษุจุลทรรศน์	แพทยศาสตร์	
biopharmacy	ชีวเภสัชศาสตร์	แพทยศาสตร์	
biophysics	ชีวฟิสิกส์	แพทยศาสตร์	
biopsy	การเก็บตัวอย่างเนื้อเยื่อ	แพทยศาสตร์	
biorhythm	จังหวะชีวภาพ	แพทยศาสตร์	
biostatistics	ชีวสถิติศาสตร์	แพทยศาสตร์	
biometry	ชีวสถิติศาสตร์	แพทยศาสตร์	
biotherapy	ชีวสารรักษา	แพทยศาสตร์	
biotic	-ชีวิต	แพทยศาสตร์	
biotic	ชีวนะ	แพทยศาสตร์	
biotype	แบบชนิดชีวะ	แพทยศาสตร์	
biped	มีสองเท้า	แพทยศาสตร์	
biped	สัตว์สองเท้า	แพทยศาสตร์	
biramous	มีสองแขนง	แพทยศาสตร์	
birth, dead	การตายคลอด	แพทยศาสตร์	
stillbirth	การตายคลอด	แพทยศาสตร์	
bisexual	-รักร่วมสองเพศ	แพทยศาสตร์	
bisexual	ผู้รักร่วมสองเพศ	แพทยศาสตร์	
blackout	อาการหน้ามืด	แพทยศาสตร์	
bladder	กระเพาะปัสสาวะ [มีความหมายเหมือนกับ bladder	แพทยศาสตร์	
bladder	ถุง	แพทยศาสตร์	
vesica	กระเพาะปัสสาวะ [มีความหมายเหมือนกับ bladder	แพทยศาสตร์	
vesica	ถุง	แพทยศาสตร์	
bladder, urinary	กระเพาะปัสสาวะ [มีความหมายเหมือนกับ bladder	แพทยศาสตร์	
vesica urinaria	กระเพาะปัสสาวะ [มีความหมายเหมือนกับ bladder	แพทยศาสตร์	
blastocyte	เซลล์วัยอ่อน	แพทยศาสตร์	
bleb	เม็ดพอง	แพทยศาสตร์	
bleeding	อาการเลือดออก	แพทยศาสตร์	
bleeding	เลือดไหล	แพทยศาสตร์	
bleeding	การตกเลือด	แพทยศาสตร์	
bleeding per gum	การตกเลือดจากเหงือก	แพทยศาสตร์	
bleeding per gum	เลือดออกตามไรฟัน	แพทยศาสตร์	
ulaemorrhagia	การตกเลือดจากเหงือก	แพทยศาสตร์	
ulaemorrhagia	เลือดออกตามไรฟัน	แพทยศาสตร์	
ulemorrhagia	การตกเลือดจากเหงือก	แพทยศาสตร์	
ulemorrhagia	เลือดออกตามไรฟัน	แพทยศาสตร์	
blennorrhea	อาการน้ำเมือกไหล	แพทยศาสตร์	
blennorrhea	โรคหนองใน [มีความหมายเหมือนกับ gonorrhea/gonorrhoea และ pyoblennorrhea/pyoblennorrhoea 2]	แพทยศาสตร์	
blennorrhoea	อาการน้ำเมือกไหล	แพทยศาสตร์	
blennorrhoea	โรคหนองใน [มีความหมายเหมือนกับ gonorrhea/gonorrhoea และ pyoblennorrhea/pyoblennorrhoea 2]	แพทยศาสตร์	
blennuria	ปัสสาวะมีมูก	แพทยศาสตร์	
blepharism	อาการตากะพริบไม่หยุด	แพทยศาสตร์	
blepharism	เปลือกตาเกร็งกระตุก	แพทยศาสตร์	
blepharitis	หนังตาอักเสบ [มีความหมายเหมือนกับ tarsitis 3]	แพทยศาสตร์	
palpebritis	หนังตาอักเสบ [มีความหมายเหมือนกับ tarsitis 3]	แพทยศาสตร์	
blepharoblennorrhea	เปลือกตาเป็นหนอง	แพทยศาสตร์	
blepharoblennorrhoea	เปลือกตาเป็นหนอง	แพทยศาสตร์	
blepharochalasis	หนังตาบนยาน	แพทยศาสตร์	
blepharophimosis	ตาตีบ	แพทยศาสตร์	
blepharoptosis	หนังตาตก [มีความหมายเหมือนกับ ptosis 2]	แพทยศาสตร์	
blepharorrhaphy	การเย็บหนังตาติดกัน	แพทยศาสตร์	
tarsorrhaphy	การเย็บหนังตาติดกัน	แพทยศาสตร์	
blepharospasm	ตาปิดเกร็ง	แพทยศาสตร์	
blind, color	บอดสี	แพทยศาสตร์	
blind, colour	บอดสี	แพทยศาสตร์	
blindgut	กระพุ้งไส้ใหญ่	แพทยศาสตร์	
caecum	กระพุ้งไส้ใหญ่	แพทยศาสตร์	
cecum	กระพุ้งไส้ใหญ่	แพทยศาสตร์	
coecum	กระพุ้งไส้ใหญ่	แพทยศาสตร์	
typhlon	กระพุ้งไส้ใหญ่	แพทยศาสตร์	
blindness	ตาบอด [มีความหมายเหมือนกับ amaurosis 2]	แพทยศาสตร์	
ablepsia	ตาบอด [มีความหมายเหมือนกับ amaurosis 2]	แพทยศาสตร์	
typhlosis	ตาบอด [มีความหมายเหมือนกับ amaurosis 2]	แพทยศาสตร์	
blindness, color	ตาบอดสี	แพทยศาสตร์	
blindness, colour	ตาบอดสี	แพทยศาสตร์	
blindness, complete color	การเห็นไร้สี	แพทยศาสตร์	
blindness, complete color	การบอดทุกสี	แพทยศาสตร์	
blindness, complete colour	การเห็นไร้สี	แพทยศาสตร์	
blindness, complete colour	การบอดทุกสี	แพทยศาสตร์	
achromatism	การเห็นไร้สี	แพทยศาสตร์	
achromatism	การบอดทุกสี	แพทยศาสตร์	
achromatopsia	การเห็นไร้สี	แพทยศาสตร์	
achromatopsia	การบอดทุกสี	แพทยศาสตร์	
acritochromacy	การเห็นไร้สี	แพทยศาสตร์	
acritochromacy	การบอดทุกสี	แพทยศาสตร์	
blindness, total color	การเห็นไร้สี	แพทยศาสตร์	
blindness, total color	การบอดทุกสี	แพทยศาสตร์	
blindness, total colour	การเห็นไร้สี	แพทยศาสตร์	
blindness, total colour	การบอดทุกสี	แพทยศาสตร์	
monochromatism	การเห็นไร้สี	แพทยศาสตร์	
monochromatism	การบอดทุกสี	แพทยศาสตร์	
vision, achromatic	การเห็นไร้สี	แพทยศาสตร์	
vision, achromatic	การบอดทุกสี	แพทยศาสตร์	
blindness, cortical psychic	ภาวะเสียการระลึกรู้ทางการเห็น	แพทยศาสตร์	
agnosia, visual	ภาวะเสียการระลึกรู้ทางการเห็น	แพทยศาสตร์	
blindness, psychic	ภาวะเสียการระลึกรู้ทางการเห็น	แพทยศาสตร์	
psychanopsia	ภาวะเสียการระลึกรู้ทางการเห็น	แพทยศาสตร์	
blindness, day	ตาฟางกลางวัน	แพทยศาสตร์	
hemeralopia	ตาฟางกลางวัน	แพทยศาสตร์	
blindness, eclipse	ตาบอดเหตุสุริยุปราคา	แพทยศาสตร์	
blindness, night	ตาฟางกลางคืน	แพทยศาสตร์	
blindness, night	ตาบอดแสง	แพทยศาสตร์	
nyctalopia	ตาฟางกลางคืน	แพทยศาสตร์	
nyctalopia	ตาบอดแสง	แพทยศาสตร์	
blindness, psychic	ภาวะเสียการระลึกรู้ทางการเห็น	แพทยศาสตร์	
agnosia, visual	ภาวะเสียการระลึกรู้ทางการเห็น	แพทยศาสตร์	
blindness, cortical psychic	ภาวะเสียการระลึกรู้ทางการเห็น	แพทยศาสตร์	
psychanopsia	ภาวะเสียการระลึกรู้ทางการเห็น	แพทยศาสตร์	
blindness, total color	การเห็นไร้สี	แพทยศาสตร์	
blindness, total color	การบอดทุกสี	แพทยศาสตร์	
blindness, total colour	การเห็นไร้สี	แพทยศาสตร์	
blindness, total colour	การบอดทุกสี	แพทยศาสตร์	
achromatism	การเห็นไร้สี	แพทยศาสตร์	
achromatism	การบอดทุกสี	แพทยศาสตร์	
achromatopsia	การเห็นไร้สี	แพทยศาสตร์	
achromatopsia	การบอดทุกสี	แพทยศาสตร์	
acritochromacy	การเห็นไร้สี	แพทยศาสตร์	
acritochromacy	การบอดทุกสี	แพทยศาสตร์	
blindness, complete color	การเห็นไร้สี	แพทยศาสตร์	
blindness, complete color	การบอดทุกสี	แพทยศาสตร์	
blindness, complete colour	การเห็นไร้สี	แพทยศาสตร์	
blindness, complete colour	การบอดทุกสี	แพทยศาสตร์	
monochromatism	การเห็นไร้สี	แพทยศาสตร์	
monochromatism	การบอดทุกสี	แพทยศาสตร์	
vision, achromatic	การเห็นไร้สี	แพทยศาสตร์	
vision, achromatic	การบอดทุกสี	แพทยศาสตร์	
blindness, word	ภาวะเสียการสื่อความเหตุศูนย์การเห็น	แพทยศาสตร์	
blindness, word	ภาวะเสียการอ่าน	แพทยศาสตร์	
alexia	ภาวะเสียการสื่อความเหตุศูนย์การเห็น	แพทยศาสตร์	
alexia	ภาวะเสียการอ่าน	แพทยศาสตร์	
amnesia, visual	ภาวะเสียการสื่อความเหตุศูนย์การเห็น	แพทยศาสตร์	
amnesia, visual	ภาวะเสียการอ่าน	แพทยศาสตร์	
aphasia, visual	ภาวะเสียการสื่อความเหตุศูนย์การเห็น	แพทยศาสตร์	
aphasia, visual	ภาวะเสียการอ่าน	แพทยศาสตร์	
blister	ตุ่มพอง	แพทยศาสตร์	
blister, pus	ตุ่มหนอง	แพทยศาสตร์	
ecthyma	ตุ่มหนอง	แพทยศาสตร์	
blister, water	ตุ่มใส	แพทยศาสตร์	
block, heart	ภาวะหัวใจขัด	แพทยศาสตร์	
block, nerve	การสะกดประสาท	แพทยศาสตร์	
block, partial heart	ภาวะหัวใจขัดบางส่วน	แพทยศาสตร์	
blood, cord	เลือดสายสะดือ	แพทยศาสตร์	
blood, defibrinated	เลือดแยกไฟบริน	แพทยศาสตร์	
blood, occult	เลือดแฝง	แพทยศาสตร์	
blood, whole	เลือดครบ	แพทยศาสตร์	
bloodborn	-ติดต่อทางเลือด	แพทยศาสตร์	
blood clot	ลิ่มเลือด	แพทยศาสตร์	
blood count, differential	การนับแยกชนิดเม็ดเลือด	แพทยศาสตร์	
blood group	หมู่เลือด	แพทยศาสตร์	
blood grouping	การจัดหมู่เลือด	แพทยศาสตร์	
blood typing	การจัดหมู่เลือด	แพทยศาสตร์	
bloodless	ไร้เลือด	แพทยศาสตร์	
bloodless	ไม่เสียเลือด	แพทยศาสตร์	
blood platelet	เกล็ดเลือด	แพทยศาสตร์	
platelet	เกล็ดเลือด	แพทยศาสตร์	
thrombocyte	เกล็ดเลือด	แพทยศาสตร์	
bloodshot	กลัดเลือด	แพทยศาสตร์	
blood substitute	สิ่งแทนเลือด	แพทยศาสตร์	
blood typing	การจัดหมู่เลือด	แพทยศาสตร์	
blood grouping	การจัดหมู่เลือด	แพทยศาสตร์	
body, ciliary	ซิลิอารีบอดี	แพทยศาสตร์	
body, foreign	สิ่งแปลกปลอม	แพทยศาสตร์	
body, foreign	สิ่งแปลกที่	แพทยศาสตร์	
body, vitreous	วุ้นตา	แพทยศาสตร์	
humor, vitreous	วุ้นตา	แพทยศาสตร์	
humour, vitreous	วุ้นตา	แพทยศาสตร์	
vitreous	วุ้นตา	แพทยศาสตร์	
vitreum	วุ้นตา	แพทยศาสตร์	
vitrina	วุ้นตา	แพทยศาสตร์	
boil	ฝี	แพทยศาสตร์	
furuncle	ฝี	แพทยศาสตร์	
bone, breast	กระดูกอก	แพทยศาสตร์	
sternum	กระดูกอก	แพทยศาสตร์	
bone, calf	กระดูกน่อง	แพทยศาสตร์	
fibula	กระดูกน่อง	แพทยศาสตร์	
paracnemidion	กระดูกน่อง	แพทยศาสตร์	
paracnemis	กระดูกน่อง	แพทยศาสตร์	
perone	กระดูกน่อง	แพทยศาสตร์	
bone, cancellous	กระดูกฟ่าม	แพทยศาสตร์	
bone, cancellous	กระดูกฟองน้ำ	แพทยศาสตร์	
bone, spongy	กระดูกฟ่าม	แพทยศาสตร์	
bone, spongy	กระดูกฟองน้ำ	แพทยศาสตร์	
bone, carpal	กระดูกข้อมือ	แพทยศาสตร์	
carpale (เอก.)	กระดูกข้อมือ	แพทยศาสตร์	
carpalia (พหู.)	กระดูกข้อมือ	แพทยศาสตร์	
bone, cheek	กระดูกโหนกแก้ม [มีความหมายเหมือนกับ zygoma 3]	แพทยศาสตร์	
bone, zygomatic	กระดูกโหนกแก้ม [มีความหมายเหมือนกับ zygoma 3]	แพทยศาสตร์	
jugum	กระดูกโหนกแก้ม [มีความหมายเหมือนกับ zygoma 3]	แพทยศาสตร์	
mala	กระดูกโหนกแก้ม [มีความหมายเหมือนกับ zygoma 3]	แพทยศาสตร์	
bone, collar	กระดูกไหปลาร้า	แพทยศาสตร์	
clavicle	กระดูกไหปลาร้า	แพทยศาสตร์	
bone, compact	กระดูกเนื้อแน่น	แพทยศาสตร์	
bone, dense	กระดูกเนื้อแน่น	แพทยศาสตร์	
bone, cranial	กระดูกหุ้มสมอง	แพทยศาสตร์	
cranium	กระดูกหุ้มสมอง	แพทยศาสตร์	
bone, dense	กระดูกเนื้อแน่น	แพทยศาสตร์	
bone, compact	กระดูกเนื้อแน่น	แพทยศาสตร์	
bone, frontal	กระดูกหน้าผาก	แพทยศาสตร์	
bone, haunch	กระดูกสะโพก	แพทยศาสตร์	
bone, hip	กระดูกสะโพก	แพทยศาสตร์	
bone, innominate	กระดูกสะโพก	แพทยศาสตร์	
bone, heel	กระดูกส้นเท้า	แพทยศาสตร์	
calcaneum	กระดูกส้นเท้า	แพทยศาสตร์	
calcaneus	กระดูกส้นเท้า	แพทยศาสตร์	
bone, hip	กระดูกสะโพก	แพทยศาสตร์	
bone, haunch	กระดูกสะโพก	แพทยศาสตร์	
bone, innominate	กระดูกสะโพก	แพทยศาสตร์	
bone, metacarpal	กระดูกฝ่ามือ [มีความหมายเหมือนกับ metacarpal 2]	แพทยศาสตร์	
bone, metatarsal	กระดูกฝ่าเท้า [มีความหมายเหมือนกับ metatarsal 2]	แพทยศาสตร์	
bone, nasal	กระดูกจมูก	แพทยศาสตร์	
bone, navicular	กระดูกรูปเรือ [มีความหมายเหมือนกับ scaphoid 2]	แพทยศาสตร์	
bone, scaphoid	กระดูกรูปเรือ [มีความหมายเหมือนกับ scaphoid 2]	แพทยศาสตร์	
bone, occipital	กระดูกท้ายทอย	แพทยศาสตร์	
bone, parietal	กระดูกข้างขม่อม	แพทยศาสตร์	
bone, pelvic	กระดูกเชิงกราน	แพทยศาสตร์	
basin	กระดูกเชิงกราน	แพทยศาสตร์	
os pubis	กระดูกเชิงกราน	แพทยศาสตร์	
bone, scaphoid	กระดูกรูปเรือ [มีความหมายเหมือนกับ scaphoid 2]	แพทยศาสตร์	
bone, navicular	กระดูกรูปเรือ [มีความหมายเหมือนกับ scaphoid 2]	แพทยศาสตร์	
